SUBURB_ID,LOCALITY_NAME,SUBURB_NAME,STATE,POSTCODE,longitude,latitude
3472,Hobart,Montrose,TAS,7010,147.266403,-42.826149
3473,Hobart,Moogara,TAS,7140,147.411682,-42.882412
3474,Hobart,Moonah,TAS,7009,147.295456,-42.845852
3475,Hobart,Mornington,TAS,7018,147.403885,-42.85828
3476,Hobart,Mount Field,TAS,7140,147.271454,-42.840435
3477,Hobart,Mount Lloyd,TAS,7140,147.195831,-42.851349
3478,Hobart,Mount Nelson,TAS,7007,147.319107,-42.917912
3479,Hobart,Mount Rumney,TAS,7170,147.453156,-42.861752
3480,Hobart,Mount Seymour,TAS,7120,147.298271,-42.851114
3481,Hobart,Mount Stuart,TAS,7000,147.305969,-42.87109
3482,Hobart,Mountain River,TAS,7109,147.13829,-42.919895
3483,Hobart,Murdunna,TAS,7178,147.349533,-42.845657
3484,Hobart,National Park,TAS,7140,147.298271,-42.851114
3485,Hobart,Neika,TAS,7054,147.298271,-42.851114
3486,Hobart,New Norfolk,TAS,7140,147.298271,-42.851114
3487,Hobart,New Town,TAS,7008,147.307693,-42.860458
3488,Hobart,Nicholls Rivulet,TAS,7112,147.138855,-42.842644
3489,Hobart,North Hobart,TAS,7000,147.316757,-42.870689
3490,Hobart,Nubeena,TAS,7184,147.349884,-42.840736
3491,Hobart,Nugent,TAS,7172,147.298271,-42.851114
3492,Hobart,Oatlands,TAS,7120,147.298271,-42.851114
3493,Hobart,Old Beach,TAS,7017,147.279007,-42.75267
3494,Hobart,Opossum Bay,TAS,7023,147.298271,-42.851114
3495,Hobart,Orford,TAS,7190,147.410141,-42.876431
3496,Hobart,Orielton,TAS,7172,147.515793,-42.738407
3497,Hobart,Osterley,TAS,7140,147.298271,-42.851114
3498,Hobart,Otago,TAS,7017,147.289215,-42.797382
3499,Hobart,Ouse,TAS,7140,147.481003,-42.862255
3500,Hobart,Oyster Cove,TAS,7150,147.298271,-42.851114
3501,Hobart,Parattah,TAS,7120,147.350937,-42.813046
3502,Hobart,Pawleena,TAS,7172,147.303635,-42.983646
3503,Hobart,Pawtella,TAS,7120,147.476074,-42.964539
3504,Hobart,Pelham,TAS,7030,147.25206,-42.789997
3505,Hobart,Pelverata,TAS,7150,147.195465,-42.984909
3506,Hobart,Penna,TAS,7171,147.355316,-42.858131
3507,Hobart,Petcheys Bay,TAS,7109,147.365234,-42.876385
3508,Hobart,Plenty,TAS,7140,147.298271,-42.851114
3509,Hobart,Police Point,TAS,7116,147.298271,-42.851114
3510,Hobart,Pontville,TAS,7030,147.298271,-42.851114
3511,Hobart,Port Arthur,TAS,7182,147.298271,-42.851114
3512,Hobart,Port Huon,TAS,7116,147.310654,-42.899586
3513,Hobart,Premaydena,TAS,7185,147.298271,-42.851114
3514,Hobart,Primrose Sands,TAS,7173,147.334793,-42.911121
3515,Hobart,Raminea,TAS,7109,147.350037,-42.846508
3516,Hobart,Randalls Bay,TAS,7112,147.320755,-42.898682
3517,Hobart,Ranelagh,TAS,7109,147.298271,-42.851114
3518,Hobart,Rhyndaston,TAS,7120,147.298271,-42.851114
3519,Hobart,Richmond,TAS,7025,147.441071,-42.836586
3520,Hobart,Ridgeway,TAS,7054,147.286667,-42.92112
3521,Hobart,Risdon Vale,TAS,7016,147.351273,-42.812771
3522,Hobart,Roches Beach,TAS,7170,147.492966,-42.88921
3523,Hobart,Rokeby,TAS,7019,147.444473,-42.900028
3524,Hobart,Rose Bay,TAS,7015,147.358704,-42.855572
3525,Hobart,Rosegarland,TAS,7140,147.298271,-42.851114
3526,Hobart,Rosetta,TAS,7010,147.245895,-42.820599
3527,Hobart,Rosny,TAS,7018,147.355545,-42.86911
3528,Hobart,Rosny Park,TAS,7018,147.369385,-42.866291
3529,Hobart,Runnymede,TAS,7190,147.335388,-42.88723
3530,Hobart,Saltwater River,TAS,7186,147.298271,-42.851114
3531,Hobart,Sandfly,TAS,7150,147.192017,-42.974831
3532,Hobart,Sandford,TAS,7020,147.281174,-42.854095
3533,Hobart,Sandy Bay,TAS,7005,147.332809,-42.901249
3534,Hobart,Seven Mile Beach,TAS,7170,147.503159,-42.863319
3535,Hobart,Shannon,TAS,7030,147.298271,-42.851114
3536,Hobart,Simpsons Bay,TAS,7150,147.245834,-42.822853
3537,Hobart,Snug,TAS,7054,147.298271,-42.851114
3538,Hobart,Sorell,TAS,7172,147.300415,-42.862572
3539,Hobart,Sorell Creek,TAS,7140,147.300415,-42.862572
3540,Hobart,South Arm,TAS,7022,147.443039,-42.898579
3541,Hobart,South Hobart,TAS,7004,147.314835,-42.895161
3542,Hobart,Southport,TAS,7109,147.298271,-42.851114
3543,Hobart,Spring Beach,TAS,7190,147.298271,-42.851114
3544,Hobart,Steppes,TAS,7030,147.298271,-42.851114
3545,Hobart,Stonehenge,TAS,7120,147.298271,-42.851114
3546,Hobart,Stonor,TAS,7119,147.298271,-42.851114
3547,Hobart,Stormlea,TAS,7184,147.298271,-42.851114
3548,Hobart,Strahan,TAS,7468,147.316147,-42.872147
3549,Hobart,Strathblane,TAS,7109,147.298271,-42.851114
3550,Hobart,Strathgordon,TAS,7139,147.298271,-42.851114
3551,Hobart,Strickland,TAS,7140,147.29155,-42.897209
3552,Hobart,Surges Bay,TAS,7116,147.298271,-42.851114
3553,Hobart,Swansea,TAS,7190,147.365005,-42.853329
3554,Hobart,Taranna,TAS,7180,147.316544,-42.843079
3555,Hobart,Taroona,TAS,7053,147.349655,-42.94762
3556,Hobart,Tarraleah,TAS,7140,147.298271,-42.851114
3557,Hobart,Tea Tree,TAS,7017,147.335251,-42.691795
3558,Hobart,Tiberias,TAS,7120,147.298271,-42.851114
3559,Hobart,Tinderbox,TAS,7054,147.298271,-42.851114
3560,Hobart,Tolmans Hill,TAS,7007,147.309036,-42.914558
3561,Hobart,Tranmere,TAS,7018,147.418198,-42.90765
3562,Hobart,Triabunna,TAS,7190,147.316544,-42.843079
3563,Hobart,Tunbridge,TAS,7120,147.298271,-42.851114
3564,Hobart,Tunnack,TAS,7120,147.298271,-42.851114
3565,Hobart,Tyenna,TAS,7140,147.298271,-42.851114
3566,Hobart,University Of Tasmania,TAS,7005,147.330154,-42.91078
3567,Hobart,Upper Woodstock,TAS,7150,147.280655,-42.846375
3568,Hobart,Uxbridge,TAS,7140,147.298271,-42.851114
3569,Hobart,Verona Sands,TAS,7112,147.443573,-42.891243
3570,Hobart,Victoria Valley,TAS,7140,147.326935,-42.884888
3571,Hobart,Waddamana,TAS,7030,147.298271,-42.851114
3572,Hobart,Warrane,TAS,7018,147.372375,-42.863022
3573,Hobart,Waterloo,TAS,7109,147.333664,-42.890602
3574,Hobart,Wattle Grove,TAS,7109,147.308136,-42.842506
3575,Hobart,Wattle Hill,TAS,7172,147.308136,-42.842506
3576,Hobart,Wayatinah,TAS,7140,147.350937,-42.813046
3577,Hobart,West Hobart,TAS,7000,147.311325,-42.876511
3578,Hobart,Westerway,TAS,7140,147.298271,-42.851114
3579,Hobart,Whitefoord,TAS,7120,147.298271,-42.851114
3580,Hobart,Woodbridge,TAS,7162,147.304855,-42.907207
3581,Hobart,Woodbury,TAS,7120,147.444199,-42.730892
3582,Hobart,Woodsdale,TAS,7120,147.298271,-42.851114
3583,Hobart,Woodstock,TAS,7109,147.280655,-42.846375
3584,Hobart,York Plains,TAS,7120,147.298271,-42.851114
