SUBURB_ID,LOCALITY_NAME,SUBURB_NAME,STATE,POSTCODE,LONGITUDE,LATITUDE
2906,PERTH,Gooseberry Hill,WA,6076,116.036583,-31.96014
2907,PERTH,Gosnells,WA,6110,116.008881,-32.078629
2908,PERTH,Greenfields,WA,6210,115.933762,-32.021893
2909,PERTH,Greenmount,WA,6056,116.047981,-31.902929
2910,PERTH,Greenwood,WA,6024,115.801743,-31.83094
2911,PERTH,Guilderton,WA,6041,115.81945,-32.068645
2912,PERTH,Guildford,WA,6055,115.968803,-31.89983
2913,PERTH,Gwelup,WA,6018,115.792091,-31.859449
2914,PERTH,Hacketts Gully,WA,6076,115.990822,-31.679489
2915,PERTH,Halls Head,WA,6210,115.794724,-32.08057
2916,PERTH,Hamersley,WA,6022,115.806,-31.85177
2917,PERTH,Hamilton Hill,WA,6163,115.778351,-32.080898
2918,PERTH,Hammond Park,WA,6164,115.843529,-32.133411
2919,PERTH,Hazelmere,WA,6055,115.999786,-31.92045
2920,PERTH,Heathridge,WA,6027,115.762268,-31.76359
2921,PERTH,Helena Valley,WA,6056,116.016518,-31.91095
2922,PERTH,Henderson,WA,6166,115.811302,-32.142319
2923,PERTH,Henley Brook,WA,6055,115.980652,-31.808578
2924,PERTH,Herne Hill,WA,6056,116.006912,-31.83815
2925,PERTH,Herron,WA,6210,115.800194,-31.929741
2926,PERTH,High Wycombe,WA,6057,115.998428,-31.924709
2927,PERTH,Highgate,WA,6003,115.86937,-31.93886
2928,PERTH,Hillarys,WA,6025,115.745682,-31.80769
2929,PERTH,Hillman,WA,6168,115.965813,-31.90992
2930,PERTH,Hilton,WA,6163,115.789673,-32.067841
2931,PERTH,Hocking,WA,6065,115.81929,-31.776409
2932,PERTH,Holyoake,WA,6213,115.942047,-32.072639
2933,PERTH,Hope Valley,WA,6165,116.055603,-31.990585
2934,PERTH,Hopeland,WA,6125,115.948921,-31.949762
2935,PERTH,Hovea,WA,6071,115.929123,-31.872572
2936,PERTH,Huntingdale,WA,6110,115.962662,-32.076469
2937,PERTH,Iluka,WA,6028,115.732674,-31.736811
2938,PERTH,Inglehope,WA,6213,115.912231,-31.924074
2939,PERTH,Inglewood,WA,6052,115.886818,-31.92061
2940,PERTH,Innaloo,WA,6018,115.793747,-31.882999
2941,PERTH,Jandabup,WA,6065,115.812592,-31.748829
2942,PERTH,Jandakot,WA,6164,115.853142,-32.123878
2943,PERTH,Jane Brook,WA,6056,116.047394,-31.859171
2944,PERTH,Jarrahdale,WA,6124,115.796509,-31.787188
2945,PERTH,Jindalee,WA,6036,115.901039,-31.847513
2946,PERTH,Jolimont,WA,6014,115.812691,-31.94718
2947,PERTH,Joondalup,WA,6027,115.759987,-31.732491
2948,PERTH,Joondanna,WA,6060,115.83831,-31.910391
2949,PERTH,Kalamunda,WA,6076,116.057312,-31.970221
2950,PERTH,Kallaroo,WA,6025,115.74472,-31.78924
2951,PERTH,Karakin,WA,6044,115.881981,-32.008129
2952,PERTH,Karawara,WA,6152,115.880852,-32.011551
2953,PERTH,Kardinya,WA,6163,115.819443,-32.067749
2954,PERTH,Karnup,WA,6176,116.05761,-31.98033
2955,PERTH,Karragullen,WA,6111,116.160149,-32.157505
2956,PERTH,Karrakatta,WA,6010,115.800423,-31.96586
2957,PERTH,Karrakup,WA,6122,116.032169,-32.246901
2958,PERTH,Karrinyup,WA,6018,115.770767,-31.85779
