SUBURB_ID,LOCALITY_NAME,SUBURB_NAME,STATE,POSTCODE,LONGITUDE,LATITUDE
972,MELBOURNE,Dallas,VIC,3047,144.933029,-37.665489 
973,MELBOURNE,Dalmore,VIC,3981,145.217651,-37.904819 
974,MELBOURNE,Dandenong,VIC,3175,145.218216,-37.985321 
975,MELBOURNE,Dandenong North,VIC,3175,145.199371,-37.994633 
976,MELBOURNE,Dandenong South,VIC,3175,145.199371,-37.994633 
977,MELBOURNE,Deer Park,VIC,3023,144.769455,-37.770267 
978,MELBOURNE,Delahey,VIC,3037,144.770493,-37.720032 
979,MELBOURNE,Derrimut,VIC,3030,144.680389,-37.893944 
980,MELBOURNE,Devon Meadows,VIC,3977,144.92334,-37.79583 
981,MELBOURNE,Dewhurst,VIC,3808,145.447678,-37.94149 
982,MELBOURNE,Diamond Creek,VIC,3089,145.146072,-37.675117 
983,MELBOURNE,Diggers Rest,VIC,3427,145.030472,-37.975681 
984,MELBOURNE,Digital Harbour ,VIC,3008,145.030472,-37.975681 
985,MELBOURNE,Dingley Village,VIC,3172,145.138626,-37.986259 
986,MELBOURNE,Dixons Creek,VIC,3775,145.103256,-37.618935 
987,MELBOURNE,Docklands,VIC,3008,144.946304,-37.819031 
988,MELBOURNE,Don Valley,VIC,3139,145.106735,-37.718716 
989,MELBOURNE,Doncaster,VIC,3108,145.132874,-37.770561 
990,MELBOURNE,Doncaster East,VIC,3109,145.160477,-37.788891 
991,MELBOURNE,Donvale,VIC,3111,145.181458,-37.78476 
992,MELBOURNE,Doreen,VIC,3754,145.338654,-37.807434 
993,MELBOURNE,Doveton,VIC,3177,145.240463,-37.987808 
994,MELBOURNE,Dromana,VIC,3936,144.964447,-38.332878 
995,MELBOURNE,Eaglemont,VIC,3084,145.067581,-37.764221 
996,MELBOURNE,East Melbourne,VIC,3002,144.968796,-37.813217 
997,MELBOURNE,Eden Park,VIC,3757,145.061447,-38.231148 
998,MELBOURNE,Edithvale,VIC,3196,145.113708,-38.03698 
999,MELBOURNE,Elsternwick,VIC,3185,145.005066,-37.88483 
1000,MELBOURNE,Eltham,VIC,3095,145.150116,-37.714539 
1001,MELBOURNE,Eltham North,VIC,3095,144.930969,-37.784832 
1002,MELBOURNE,Elwood,VIC,3184,144.984512,-37.882401 
1003,MELBOURNE,Emerald,VIC,3782,145.313034,-37.999687 
1004,MELBOURNE,Endeavour Hills,VIC,3802,145.255852,-37.969006 
1005,MELBOURNE,Epping,VIC,3076,145.026169,-37.646172 
1006,MELBOURNE,Epping North ,VIC,3076,145.030472,-37.975681 
1007,MELBOURNE,Essendon,VIC,3040,144.909515,-37.751541 
1008,MELBOURNE,Essendon North,VIC,3041,144.911583,-37.72686 
1009,MELBOURNE,Essendon West,VIC,3040,144.906052,-37.751566 
1010,MELBOURNE,Eumemmerring,VIC,3177,145.249985,-37.999142 
1011,MELBOURNE,Fairfield,VIC,3078,145.023041,-37.772099 
1012,MELBOURNE,Fawkner,VIC,3060,144.962723,-37.701359 
1013,MELBOURNE,Ferntree Gully,VIC,3156,145.261185,-37.889885 
1014,MELBOURNE,Ferntree Gully Upper,VIC,3139,145.261185,-37.889885 
1015,MELBOURNE,Ferny Creek,VIC,3786,145.336716,-37.88308 
1016,MELBOURNE,Fitzroy,VIC,3065,144.979004,-37.798389 
1017,MELBOURNE,Fitzroy North,VIC,3068,144.97818,-37.793503 
1018,MELBOURNE,Five Ways,VIC,3977,145.150543,-37.99155 
1019,MELBOURNE,Flemington,VIC,3031,144.92157,-37.786461 
1020,MELBOURNE,Flinders,VIC,3929,145.030472,-37.975681 
1021,MELBOURNE,Footscray,VIC,3011,144.891251,-37.791698 
1022,MELBOURNE,Forest Hill,VIC,3131,144.995789,-37.83717 
1023,MELBOURNE,Frankston,VIC,3199,145.121826,-38.141571 
1024,MELBOURNE,Frankston North,VIC,3200,144.998596,-37.724625 
1025,MELBOURNE,Frankston South,VIC,3199,144.998596,-37.724625 
1026,MELBOURNE,Garden City ,VIC,3207,145.030472,-37.975681 
1027,MELBOURNE,Gardenvale,VIC,3185,145.005112,-37.896141 
1028,MELBOURNE,Garfield,VIC,3814,145.030472,-37.975681 
1029,MELBOURNE,Gembrook,VIC,3783,144.597107,-37.874035 
1030,MELBOURNE,Gladstone Park,VIC,3043,144.884735,-37.689541 
1031,MELBOURNE,Glen Huntly,VIC,3163,145.053482,-37.890789 
1032,MELBOURNE,Glen Iris,VIC,3146,145.066864,-37.856365 
1033,MELBOURNE,Glen Waverley,VIC,3150,145.176422,-37.890263 
